# gapseq version: 2.1.0 53f3b612
# Transporter sequence DB md5sum: b99a77e (2026-06-08)
# genome_format=prot
id	tc	sub	sub_gapseq	exid	rea	qseqid	pident	evalue	bitscore	qcovs	stitle	sstart	send	comment
sp|Q5E733|NANT_ALIF1|2.A.21.3.7	2.A.21.3.7	Sodium	Sodium	EX_cpd00971_e0	rxn10576,rxn13753,rxn25832,rxn27363,rxn30509,rxn37569,rxn37570,rxn37571	sp|Q5E733|NANT_ALIF1|2.A.21.3.7	22.009	1.44e-10	60.1	89	BJKHBEAE_03462 Sodium/pantothenate symporter	7	448	transporter
gnl|TC-DB|A1S2A8|2.A.21.3.8	2.A.21.3.8	mannose	D-Mannose	EX_cpd00138_e0	rxn05611	gnl|TC-DB|A1S2A8|2.A.21.3.8	23.8	2.49e-07	50.4	77	BJKHBEAE_01753 Cation/acetate symporter ActP	46	480	transporter
gnl|TC-DB|A8H019|2.A.21.3.9	2.A.21.3.9	galactose	Galactose	EX_cpd00108_e0	rxn05566,rxn08584,rxn34374	gnl|TC-DB|A8H019|2.A.21.3.9	35.833	2.98e-91	285	96	BJKHBEAE_02096 putative symporter YidK	2	478	transporter
gnl|TC-DB|A8H019|2.A.21.3.9	2.A.21.3.9	galactose	Galactose	EX_cpd00108_e0	rxn05566,rxn08584,rxn34374	gnl|TC-DB|A8H019|2.A.21.3.9	24.053	1.21e-10	60.1	90	BJKHBEAE_03462 Sodium/pantothenate symporter	1	439	transporter
gnl|TC-DB|A8H019|2.A.21.3.9	2.A.21.3.9	galactose	Galactose	EX_cpd00108_e0	rxn05566,rxn08584,rxn34374	gnl|TC-DB|A8H019|2.A.21.3.9	20.127	0.006	35.8	92	BJKHBEAE_03613 Sodium/proline symporter	13	455	transporter
gnl|TC-DB|Q8VM88|2.A.21.4.1	2.A.21.4.1	Pyruvate	Pyruvate	EX_cpd00020_e0	rxn05469,rxn09217,rxn09717,rxn09832	gnl|TC-DB|Q8VM88|2.A.21.4.1	19.865	8.82e-09	54.7	86	BJKHBEAE_01753 Cation/acetate symporter ActP	35	466	transporter
gnl|TC-DB|Q8VM88|2.A.21.4.1	2.A.21.4.1	alanine	L-Alanine	EX_cpd00035_e0	rxn05215,rxn05496,rxn08101,rxn08102,rxn34464,rxn34465,rxn34485,rxn34486	gnl|TC-DB|Q8VM88|2.A.21.4.1	19.865	8.82e-09	54.7	86	BJKHBEAE_01753 Cation/acetate symporter ActP	35	466	transporter
gnl|TC-DB|Q8VM88|2.A.21.4.1	2.A.21.4.1	cysteine	L-Cysteine	EX_cpd00084_e0	rxn09690	gnl|TC-DB|Q8VM88|2.A.21.4.1	19.865	8.82e-09	54.7	86	BJKHBEAE_01753 Cation/acetate symporter ActP	35	466	transporter
gnl|TC-DB|Q8VM88|2.A.21.4.1	2.A.21.4.1	histidine	L-Histidine	EX_cpd00119_e0	rxn05299,rxn08719,rxn09744,rxn13314,rxn34384	gnl|TC-DB|Q8VM88|2.A.21.4.1	19.865	8.82e-09	54.7	86	BJKHBEAE_01753 Cation/acetate symporter ActP	35	466	transporter
gnl|TC-DB|Q8VM88|2.A.21.4.1	2.A.21.4.1	propionate	Propionate	EX_cpd00141_e0	rxn05634,rxn09171	gnl|TC-DB|Q8VM88|2.A.21.4.1	19.865	8.82e-09	54.7	86	BJKHBEAE_01753 Cation/acetate symporter ActP	35	466	transporter
gnl|TC-DB|Q8VM88|2.A.21.4.1	2.A.21.4.1	lactate	L-Lactate	EX_cpd00159_e0	rxn05602,rxn08794,rxn10818,rxn12365,rxn13334	gnl|TC-DB|Q8VM88|2.A.21.4.1	19.865	8.82e-09	54.7	86	BJKHBEAE_01753 Cation/acetate symporter ActP	35	466	transporter
gnl|TC-DB|Q8VM88|2.A.21.4.1	2.A.21.4.1	Butyrate	Butyrate	EX_cpd00211_e0	rxn05683,rxn08183	gnl|TC-DB|Q8VM88|2.A.21.4.1	19.865	8.82e-09	54.7	86	BJKHBEAE_01753 Cation/acetate symporter ActP	35	466	transporter
gnl|TC-DB|Q8VM88|2.A.21.4.1	2.A.21.4.1	lactate	D-Lactate	EX_cpd00221_e0	rxn08350,rxn09772,rxn10171,rxn12366	gnl|TC-DB|Q8VM88|2.A.21.4.1	19.865	8.82e-09	54.7	86	BJKHBEAE_01753 Cation/acetate symporter ActP	35	466	transporter
gnl|TC-DB|Q8VM88|2.A.21.4.1	2.A.21.4.1	2-Hydroxybutyrate	2-Hydroxybutyrate	EX_cpd03561_e0	rxn12585	gnl|TC-DB|Q8VM88|2.A.21.4.1	19.865	8.82e-09	54.7	86	BJKHBEAE_01753 Cation/acetate symporter ActP	35	466	transporter
gnl|TC-DB|Q8VM88|2.A.21.4.1	2.A.21.4.1	Pyruvate	Pyruvate	EX_cpd00020_e0	rxn05469,rxn09217,rxn09717,rxn09832	gnl|TC-DB|Q8VM88|2.A.21.4.1	23.908	1.65e-07	50.4	85	BJKHBEAE_03462 Sodium/pantothenate symporter	13	432	transporter
gnl|TC-DB|Q8VM88|2.A.21.4.1	2.A.21.4.1	alanine	L-Alanine	EX_cpd00035_e0	rxn05215,rxn05496,rxn08101,rxn08102,rxn34464,rxn34465,rxn34485,rxn34486	gnl|TC-DB|Q8VM88|2.A.21.4.1	23.908	1.65e-07	50.4	85	BJKHBEAE_03462 Sodium/pantothenate symporter	13	432	transporter
gnl|TC-DB|Q8VM88|2.A.21.4.1	2.A.21.4.1	cysteine	L-Cysteine	EX_cpd00084_e0	rxn09690	gnl|TC-DB|Q8VM88|2.A.21.4.1	23.908	1.65e-07	50.4	85	BJKHBEAE_03462 Sodium/pantothenate symporter	13	432	transporter
gnl|TC-DB|Q8VM88|2.A.21.4.1	2.A.21.4.1	histidine	L-Histidine	EX_cpd00119_e0	rxn05299,rxn08719,rxn09744,rxn13314,rxn34384	gnl|TC-DB|Q8VM88|2.A.21.4.1	23.908	1.65e-07	50.4	85	BJKHBEAE_03462 Sodium/pantothenate symporter	13	432	transporter
gnl|TC-DB|Q8VM88|2.A.21.4.1	2.A.21.4.1	propionate	Propionate	EX_cpd00141_e0	rxn05634,rxn09171	gnl|TC-DB|Q8VM88|2.A.21.4.1	23.908	1.65e-07	50.4	85	BJKHBEAE_03462 Sodium/pantothenate symporter	13	432	transporter
gnl|TC-DB|Q8VM88|2.A.21.4.1	2.A.21.4.1	lactate	L-Lactate	EX_cpd00159_e0	rxn05602,rxn08794,rxn10818,rxn12365,rxn13334	gnl|TC-DB|Q8VM88|2.A.21.4.1	23.908	1.65e-07	50.4	85	BJKHBEAE_03462 Sodium/pantothenate symporter	13	432	transporter
gnl|TC-DB|Q8VM88|2.A.21.4.1	2.A.21.4.1	Butyrate	Butyrate	EX_cpd00211_e0	rxn05683,rxn08183	gnl|TC-DB|Q8VM88|2.A.21.4.1	23.908	1.65e-07	50.4	85	BJKHBEAE_03462 Sodium/pantothenate symporter	13	432	transporter
gnl|TC-DB|Q8VM88|2.A.21.4.1	2.A.21.4.1	lactate	D-Lactate	EX_cpd00221_e0	rxn08350,rxn09772,rxn10171,rxn12366	gnl|TC-DB|Q8VM88|2.A.21.4.1	23.908	1.65e-07	50.4	85	BJKHBEAE_03462 Sodium/pantothenate symporter	13	432	transporter
gnl|TC-DB|Q8VM88|2.A.21.4.1	2.A.21.4.1	2-Hydroxybutyrate	2-Hydroxybutyrate	EX_cpd03561_e0	rxn12585	gnl|TC-DB|Q8VM88|2.A.21.4.1	23.908	1.65e-07	50.4	85	BJKHBEAE_03462 Sodium/pantothenate symporter	13	432	transporter
gnl|TC-DB|O50471|2.A.21.7.1	2.A.21.7.1	Phenylacetate	4-Hydroxyphenylacetate	EX_cpd00489_e0	rxn10559,rxn30233,rxn30234	gnl|TC-DB|O50471|2.A.21.7.1	68.593	0	727	99	BJKHBEAE_01753 Cation/acetate symporter ActP	32	549	transporter
gnl|TC-DB|O50471|2.A.21.7.1	2.A.21.7.1	Phenylacetate	4-Hydroxyphenylacetate	EX_cpd00489_e0	rxn10559,rxn30233,rxn30234	gnl|TC-DB|O50471|2.A.21.7.1	24.888	5.58e-18	83.6	83	BJKHBEAE_03613 Sodium/proline symporter	11	437	transporter
gnl|TC-DB|O50471|2.A.21.7.1	2.A.21.7.1	Phenylacetate	4-Hydroxyphenylacetate	EX_cpd00489_e0	rxn10559,rxn30233,rxn30234	gnl|TC-DB|O50471|2.A.21.7.1	20.824	3.05e-07	49.7	80	BJKHBEAE_03462 Sodium/pantothenate symporter	23	432	transporter
gnl|TC-DB|P32705|2.A.21.7.2	2.A.21.7.2	acetate	Acetate	EX_cpd00029_e0	rxn05488,rxn08061,rxn08062,rxn30452	gnl|TC-DB|P32705|2.A.21.7.2	100	0	1093	100	BJKHBEAE_01753 Cation/acetate symporter ActP	1	549	transporter
gnl|TC-DB|P32705|2.A.21.7.2	2.A.21.7.2	acetate	Acetate	EX_cpd00029_e0	rxn05488,rxn08061,rxn08062,rxn30452	gnl|TC-DB|P32705|2.A.21.7.2	26.386	1.69e-25	107	80	BJKHBEAE_03613 Sodium/proline symporter	7	443	transporter
gnl|TC-DB|P32705|2.A.21.7.2	2.A.21.7.2	acetate	Acetate	EX_cpd00029_e0	rxn05488,rxn08061,rxn08062,rxn30452	gnl|TC-DB|P32705|2.A.21.7.2	21.573	1.09e-10	60.8	78	BJKHBEAE_03462 Sodium/pantothenate symporter	4	426	transporter
gnl|TC-DB|Q8NS49|2.A.21.7.3	2.A.21.7.3	Pyruvate	Pyruvate	EX_cpd00020_e0	rxn05469,rxn09217,rxn09717,rxn09832	gnl|TC-DB|Q8NS49|2.A.21.7.3	44.803	4.21e-148	434	99	BJKHBEAE_01753 Cation/acetate symporter ActP	18	549	transporter
gnl|TC-DB|Q8NS49|2.A.21.7.3	2.A.21.7.3	acetate	Acetate	EX_cpd00029_e0	rxn05488,rxn08061,rxn08062,rxn30452	gnl|TC-DB|Q8NS49|2.A.21.7.3	44.803	4.21e-148	434	99	BJKHBEAE_01753 Cation/acetate symporter ActP	18	549	transporter
gnl|TC-DB|Q8NS49|2.A.21.7.3	2.A.21.7.3	propionate	Propionate	EX_cpd00141_e0	rxn05634,rxn09171	gnl|TC-DB|Q8NS49|2.A.21.7.3	44.803	4.21e-148	434	99	BJKHBEAE_01753 Cation/acetate symporter ActP	18	549	transporter
gnl|TC-DB|Q8NS49|2.A.21.7.3	2.A.21.7.3	Pyruvate	Pyruvate	EX_cpd00020_e0	rxn05469,rxn09217,rxn09717,rxn09832	gnl|TC-DB|Q8NS49|2.A.21.7.3	23.34	6.79e-14	70.9	82	BJKHBEAE_03613 Sodium/proline symporter	11	443	transporter
gnl|TC-DB|Q8NS49|2.A.21.7.3	2.A.21.7.3	acetate	Acetate	EX_cpd00029_e0	rxn05488,rxn08061,rxn08062,rxn30452	gnl|TC-DB|Q8NS49|2.A.21.7.3	23.34	6.79e-14	70.9	82	BJKHBEAE_03613 Sodium/proline symporter	11	443	transporter
gnl|TC-DB|Q8NS49|2.A.21.7.3	2.A.21.7.3	propionate	Propionate	EX_cpd00141_e0	rxn05634,rxn09171	gnl|TC-DB|Q8NS49|2.A.21.7.3	23.34	6.79e-14	70.9	82	BJKHBEAE_03613 Sodium/proline symporter	11	443	transporter
gnl|TC-DB|Q8NS49|2.A.21.7.3	2.A.21.7.3	Pyruvate	Pyruvate	EX_cpd00020_e0	rxn05469,rxn09217,rxn09717,rxn09832	gnl|TC-DB|Q8NS49|2.A.21.7.3	20.354	4.59e-07	49.3	81	BJKHBEAE_03462 Sodium/pantothenate symporter	9	432	transporter
gnl|TC-DB|Q8NS49|2.A.21.7.3	2.A.21.7.3	acetate	Acetate	EX_cpd00029_e0	rxn05488,rxn08061,rxn08062,rxn30452	gnl|TC-DB|Q8NS49|2.A.21.7.3	20.354	4.59e-07	49.3	81	BJKHBEAE_03462 Sodium/pantothenate symporter	9	432	transporter
gnl|TC-DB|Q8NS49|2.A.21.7.3	2.A.21.7.3	propionate	Propionate	EX_cpd00141_e0	rxn05634,rxn09171	gnl|TC-DB|Q8NS49|2.A.21.7.3	20.354	4.59e-07	49.3	81	BJKHBEAE_03462 Sodium/pantothenate symporter	9	432	transporter
gnl|TC-DB|D5AU53|2.A.21.7.4	2.A.21.7.4	acetate	Acetate	EX_cpd00029_e0	rxn05488,rxn08061,rxn08062,rxn30452	gnl|TC-DB|D5AU53|2.A.21.7.4	63.587	0	692	100	BJKHBEAE_01753 Cation/acetate symporter ActP	1	549	transporter
gnl|TC-DB|D5AU53|2.A.21.7.4	2.A.21.7.4	acetate	Acetate	EX_cpd00029_e0	rxn05488,rxn08061,rxn08062,rxn30452	gnl|TC-DB|D5AU53|2.A.21.7.4	27.489	3.91e-25	105	80	BJKHBEAE_03613 Sodium/proline symporter	18	454	transporter
gnl|TC-DB|D5AU53|2.A.21.7.4	2.A.21.7.4	acetate	Acetate	EX_cpd00029_e0	rxn05488,rxn08061,rxn08062,rxn30452	gnl|TC-DB|D5AU53|2.A.21.7.4	22.247	5.77e-12	64.7	77	BJKHBEAE_03462 Sodium/pantothenate symporter	23	443	transporter
gnl|TC-DB|D5APM1|2.A.21.7.5	2.A.21.7.5	acetate	Acetate	EX_cpd00029_e0	rxn05488,rxn08061,rxn08062,rxn30452	gnl|TC-DB|D5APM1|2.A.21.7.5	64.198	0	694	98	BJKHBEAE_01753 Cation/acetate symporter ActP	5	549	transporter
gnl|TC-DB|D5APM1|2.A.21.7.5	2.A.21.7.5	acetate	Acetate	EX_cpd00029_e0	rxn05488,rxn08061,rxn08062,rxn30452	gnl|TC-DB|D5APM1|2.A.21.7.5	25.219	6.1e-16	77.4	78	BJKHBEAE_03613 Sodium/proline symporter	29	445	transporter
gnl|TC-DB|Q9GZV3|2.A.21.8.2	2.A.21.8.2	Choline	Choline	EX_cpd00098_e0	rxn08213,rxn09692,rxn12380,rxn19034	gnl|TC-DB|Q9GZV3|2.A.21.8.2	20.635	1.55e-05	44.7	80	BJKHBEAE_01753 Cation/acetate symporter ActP	34	499	transporter
gnl|TC-DB|B0S9U4|2.A.21.8.3	2.A.21.8.3	Sodium	Sodium	EX_cpd00971_e0	rxn10576,rxn13753,rxn25832,rxn27363,rxn30509,rxn37569,rxn37570,rxn37571	gnl|TC-DB|B0S9U4|2.A.21.8.3	24.612	6.42e-13	67	90	BJKHBEAE_03462 Sodium/pantothenate symporter	1	432	transporter
gnl|TC-DB|B0S9U4|2.A.21.8.3	2.A.21.8.3	Sodium	Sodium	EX_cpd00971_e0	rxn10576,rxn13753,rxn25832,rxn27363,rxn30509,rxn37569,rxn37570,rxn37571	gnl|TC-DB|B0S9U4|2.A.21.8.3	23.096	2.7e-07	49.7	79	BJKHBEAE_01753 Cation/acetate symporter ActP	32	421	transporter
gnl|TC-DB|P21345|2.A.23.1.1	2.A.23.1.1	glutamate	L-Glutamate	EX_cpd00023_e0	rxn05297,rxn05298,rxn08631,rxn08632,rxn09751,rxn09813,rxn12370,rxn13303,rxn29048,rxn29068,rxn34103,rxn34377,rxn34378,rxn34501,rxn10917,rxn11235,rxn13304,rxn29088,rxn31191	gnl|TC-DB|P21345|2.A.23.1.1	100	0	865	100	BJKHBEAE_01763 Proton/glutamate-aspartate symporter	1	437	transporter
gnl|TC-DB|P21345|2.A.23.1.1	2.A.23.1.1	aspartate	L-Aspartate	EX_cpd00041_e0	rxn05217,rxn08169,rxn09781,rxn09825,rxn10151,rxn10155,rxn12439,rxn13233,rxn29029,rxn34357,rxn34358,rxn34456,rxn34493,rxn39046,rxn08165	gnl|TC-DB|P21345|2.A.23.1.1	100	0	865	100	BJKHBEAE_01763 Proton/glutamate-aspartate symporter	1	437	transporter
gnl|TC-DB|P21345|2.A.23.1.1	2.A.23.1.1	glutamate	L-Glutamate	EX_cpd00023_e0	rxn05297,rxn05298,rxn08631,rxn08632,rxn09751,rxn09813,rxn12370,rxn13303,rxn29048,rxn29068,rxn34103,rxn34377,rxn34378,rxn34501,rxn10917,rxn11235,rxn13304,rxn29088,rxn31191	gnl|TC-DB|P21345|2.A.23.1.1	39.855	3.61e-107	321	95	BJKHBEAE_03028 Aerobic C4-dicarboxylate transport protein	8	409	transporter
gnl|TC-DB|P21345|2.A.23.1.1	2.A.23.1.1	aspartate	L-Aspartate	EX_cpd00041_e0	rxn05217,rxn08169,rxn09781,rxn09825,rxn10151,rxn10155,rxn12439,rxn13233,rxn29029,rxn34357,rxn34358,rxn34456,rxn34493,rxn39046,rxn08165	gnl|TC-DB|P21345|2.A.23.1.1	39.855	3.61e-107	321	95	BJKHBEAE_03028 Aerobic C4-dicarboxylate transport protein	8	409	transporter
gnl|TC-DB|P21345|2.A.23.1.1	2.A.23.1.1	glutamate	L-Glutamate	EX_cpd00023_e0	rxn05297,rxn05298,rxn08631,rxn08632,rxn09751,rxn09813,rxn12370,rxn13303,rxn29048,rxn29068,rxn34103,rxn34377,rxn34378,rxn34501,rxn10917,rxn11235,rxn13304,rxn29088,rxn31191	gnl|TC-DB|P21345|2.A.23.1.1	24.762	1.34e-25	105	92	BJKHBEAE_00259 L-cystine transporter TcyP	43	449	transporter
gnl|TC-DB|P21345|2.A.23.1.1	2.A.23.1.1	aspartate	L-Aspartate	EX_cpd00041_e0	rxn05217,rxn08169,rxn09781,rxn09825,rxn10151,rxn10155,rxn12439,rxn13233,rxn29029,rxn34357,rxn34358,rxn34456,rxn34493,rxn39046,rxn08165	gnl|TC-DB|P21345|2.A.23.1.1	24.762	1.34e-25	105	92	BJKHBEAE_00259 L-cystine transporter TcyP	43	449	transporter
gnl|TC-DB|P21345|2.A.23.1.1	2.A.23.1.1	glutamate	L-Glutamate	EX_cpd00023_e0	rxn05297,rxn05298,rxn08631,rxn08632,rxn09751,rxn09813,rxn12370,rxn13303,rxn29048,rxn29068,rxn34103,rxn34377,rxn34378,rxn34501,rxn10917,rxn11235,rxn13304,rxn29088,rxn31191	gnl|TC-DB|P21345|2.A.23.1.1	23.196	1.09e-14	72.4	85	BJKHBEAE_01897 Serine/threonine transporter SstT	47	406	transporter
gnl|TC-DB|P21345|2.A.23.1.1	2.A.23.1.1	aspartate	L-Aspartate	EX_cpd00041_e0	rxn05217,rxn08169,rxn09781,rxn09825,rxn10151,rxn10155,rxn12439,rxn13233,rxn29029,rxn34357,rxn34358,rxn34456,rxn34493,rxn39046,rxn08165	gnl|TC-DB|P21345|2.A.23.1.1	23.196	1.09e-14	72.4	85	BJKHBEAE_01897 Serine/threonine transporter SstT	47	406	transporter
gnl|TC-DB|Q848I3|2.A.23.1.10	2.A.23.1.10	acetate	Acetate	EX_cpd00029_e0	rxn05488,rxn08061,rxn08062,rxn30452	gnl|TC-DB|Q848I3|2.A.23.1.10	77.317	0	651	92	BJKHBEAE_03028 Aerobic C4-dicarboxylate transport protein	2	411	transporter
gnl|TC-DB|Q848I3|2.A.23.1.10	2.A.23.1.10	succinate	Succinate	EX_cpd00036_e0	rxn05654,rxn09269,rxn09270,rxn10154,rxn10157,rxn12455,rxn39059	gnl|TC-DB|Q848I3|2.A.23.1.10	77.317	0	651	92	BJKHBEAE_03028 Aerobic C4-dicarboxylate transport protein	2	411	transporter
gnl|TC-DB|Q848I3|2.A.23.1.10	2.A.23.1.10	fumarate	Fumarate	EX_cpd00106_e0	rxn05561,rxn08542,rxn08543,rxn10152,rxn10158,rxn10901,rxn12423	gnl|TC-DB|Q848I3|2.A.23.1.10	77.317	0	651	92	BJKHBEAE_03028 Aerobic C4-dicarboxylate transport protein	2	411	transporter
gnl|TC-DB|Q848I3|2.A.23.1.10	2.A.23.1.10	malate	L-Malate	EX_cpd00130_e0	rxn05207,rxn05605,rxn08865,rxn08866,rxn10153,rxn10156,rxn12446,rxn34241,rxn34242	gnl|TC-DB|Q848I3|2.A.23.1.10	77.317	0	651	92	BJKHBEAE_03028 Aerobic C4-dicarboxylate transport protein	2	411	transporter
gnl|TC-DB|Q848I3|2.A.23.1.10	2.A.23.1.10	Benzoate	Benzoate	EX_cpd00153_e0	rxn12435	gnl|TC-DB|Q848I3|2.A.23.1.10	77.317	0	651	92	BJKHBEAE_03028 Aerobic C4-dicarboxylate transport protein	2	411	transporter
gnl|TC-DB|Q848I3|2.A.23.1.10	2.A.23.1.10	acetate	Acetate	EX_cpd00029_e0	rxn05488,rxn08061,rxn08062,rxn30452	gnl|TC-DB|Q848I3|2.A.23.1.10	41.063	1.93e-105	317	91	BJKHBEAE_01763 Proton/glutamate-aspartate symporter	7	419	transporter
gnl|TC-DB|Q848I3|2.A.23.1.10	2.A.23.1.10	succinate	Succinate	EX_cpd00036_e0	rxn05654,rxn09269,rxn09270,rxn10154,rxn10157,rxn12455,rxn39059	gnl|TC-DB|Q848I3|2.A.23.1.10	41.063	1.93e-105	317	91	BJKHBEAE_01763 Proton/glutamate-aspartate symporter	7	419	transporter
gnl|TC-DB|Q848I3|2.A.23.1.10	2.A.23.1.10	fumarate	Fumarate	EX_cpd00106_e0	rxn05561,rxn08542,rxn08543,rxn10152,rxn10158,rxn10901,rxn12423	gnl|TC-DB|Q848I3|2.A.23.1.10	41.063	1.93e-105	317	91	BJKHBEAE_01763 Proton/glutamate-aspartate symporter	7	419	transporter
gnl|TC-DB|Q848I3|2.A.23.1.10	2.A.23.1.10	malate	L-Malate	EX_cpd00130_e0	rxn05207,rxn05605,rxn08865,rxn08866,rxn10153,rxn10156,rxn12446,rxn34241,rxn34242	gnl|TC-DB|Q848I3|2.A.23.1.10	41.063	1.93e-105	317	91	BJKHBEAE_01763 Proton/glutamate-aspartate symporter	7	419	transporter
gnl|TC-DB|Q848I3|2.A.23.1.10	2.A.23.1.10	Benzoate	Benzoate	EX_cpd00153_e0	rxn12435	gnl|TC-DB|Q848I3|2.A.23.1.10	41.063	1.93e-105	317	91	BJKHBEAE_01763 Proton/glutamate-aspartate symporter	7	419	transporter
gnl|TC-DB|Q848I3|2.A.23.1.10	2.A.23.1.10	acetate	Acetate	EX_cpd00029_e0	rxn05488,rxn08061,rxn08062,rxn30452	gnl|TC-DB|Q848I3|2.A.23.1.10	25.063	9.09e-24	100	85	BJKHBEAE_00259 L-cystine transporter TcyP	68	455	transporter
gnl|TC-DB|Q848I3|2.A.23.1.10	2.A.23.1.10	succinate	Succinate	EX_cpd00036_e0	rxn05654,rxn09269,rxn09270,rxn10154,rxn10157,rxn12455,rxn39059	gnl|TC-DB|Q848I3|2.A.23.1.10	25.063	9.09e-24	100	85	BJKHBEAE_00259 L-cystine transporter TcyP	68	455	transporter
gnl|TC-DB|Q848I3|2.A.23.1.10	2.A.23.1.10	fumarate	Fumarate	EX_cpd00106_e0	rxn05561,rxn08542,rxn08543,rxn10152,rxn10158,rxn10901,rxn12423	gnl|TC-DB|Q848I3|2.A.23.1.10	25.063	9.09e-24	100	85	BJKHBEAE_00259 L-cystine transporter TcyP	68	455	transporter
gnl|TC-DB|Q848I3|2.A.23.1.10	2.A.23.1.10	malate	L-Malate	EX_cpd00130_e0	rxn05207,rxn05605,rxn08865,rxn08866,rxn10153,rxn10156,rxn12446,rxn34241,rxn34242	gnl|TC-DB|Q848I3|2.A.23.1.10	25.063	9.09e-24	100	85	BJKHBEAE_00259 L-cystine transporter TcyP	68	455	transporter
gnl|TC-DB|Q848I3|2.A.23.1.10	2.A.23.1.10	Benzoate	Benzoate	EX_cpd00153_e0	rxn12435	gnl|TC-DB|Q848I3|2.A.23.1.10	25.063	9.09e-24	100	85	BJKHBEAE_00259 L-cystine transporter TcyP	68	455	transporter
gnl|TC-DB|Q0P964|2.A.23.1.11	2.A.23.1.11	succinate	Succinate	EX_cpd00036_e0	rxn05654,rxn09269,rxn09270,rxn10154,rxn10157,rxn12455,rxn39059	gnl|TC-DB|Q0P964|2.A.23.1.11	45.266	1.49e-123	363	94	BJKHBEAE_03028 Aerobic C4-dicarboxylate transport protein	5	416	transporter
gnl|TC-DB|Q0P964|2.A.23.1.11	2.A.23.1.11	aspartate	L-Aspartate	EX_cpd00041_e0	rxn05217,rxn08169,rxn09781,rxn09825,rxn10151,rxn10155,rxn12439,rxn13233,rxn29029,rxn34357,rxn34358,rxn34456,rxn34493,rxn39046,rxn08165	gnl|TC-DB|Q0P964|2.A.23.1.11	45.266	1.49e-123	363	94	BJKHBEAE_03028 Aerobic C4-dicarboxylate transport protein	5	416	transporter
gnl|TC-DB|Q0P964|2.A.23.1.11	2.A.23.1.11	fumarate	Fumarate	EX_cpd00106_e0	rxn05561,rxn08542,rxn08543,rxn10152,rxn10158,rxn10901,rxn12423	gnl|TC-DB|Q0P964|2.A.23.1.11	45.266	1.49e-123	363	94	BJKHBEAE_03028 Aerobic C4-dicarboxylate transport protein	5	416	transporter
gnl|TC-DB|Q0P964|2.A.23.1.11	2.A.23.1.11	succinate	Succinate	EX_cpd00036_e0	rxn05654,rxn09269,rxn09270,rxn10154,rxn10157,rxn12455,rxn39059	gnl|TC-DB|Q0P964|2.A.23.1.11	32.719	9.99e-79	248	93	BJKHBEAE_01763 Proton/glutamate-aspartate symporter	2	419	transporter
gnl|TC-DB|Q0P964|2.A.23.1.11	2.A.23.1.11	aspartate	L-Aspartate	EX_cpd00041_e0	rxn05217,rxn08169,rxn09781,rxn09825,rxn10151,rxn10155,rxn12439,rxn13233,rxn29029,rxn34357,rxn34358,rxn34456,rxn34493,rxn39046,rxn08165	gnl|TC-DB|Q0P964|2.A.23.1.11	32.719	9.99e-79	248	93	BJKHBEAE_01763 Proton/glutamate-aspartate symporter	2	419	transporter
gnl|TC-DB|Q0P964|2.A.23.1.11	2.A.23.1.11	fumarate	Fumarate	EX_cpd00106_e0	rxn05561,rxn08542,rxn08543,rxn10152,rxn10158,rxn10901,rxn12423	gnl|TC-DB|Q0P964|2.A.23.1.11	32.719	9.99e-79	248	93	BJKHBEAE_01763 Proton/glutamate-aspartate symporter	2	419	transporter
gnl|TC-DB|Q0P964|2.A.23.1.11	2.A.23.1.11	succinate	Succinate	EX_cpd00036_e0	rxn05654,rxn09269,rxn09270,rxn10154,rxn10157,rxn12455,rxn39059	gnl|TC-DB|Q0P964|2.A.23.1.11	23.37	1.44e-08	53.5	79	BJKHBEAE_01897 Serine/threonine transporter SstT	4	352	transporter
gnl|TC-DB|Q0P964|2.A.23.1.11	2.A.23.1.11	aspartate	L-Aspartate	EX_cpd00041_e0	rxn05217,rxn08169,rxn09781,rxn09825,rxn10151,rxn10155,rxn12439,rxn13233,rxn29029,rxn34357,rxn34358,rxn34456,rxn34493,rxn39046,rxn08165	gnl|TC-DB|Q0P964|2.A.23.1.11	23.37	1.44e-08	53.5	79	BJKHBEAE_01897 Serine/threonine transporter SstT	4	352	transporter
gnl|TC-DB|Q0P964|2.A.23.1.11	2.A.23.1.11	fumarate	Fumarate	EX_cpd00106_e0	rxn05561,rxn08542,rxn08543,rxn10152,rxn10158,rxn10901,rxn12423	gnl|TC-DB|Q0P964|2.A.23.1.11	23.37	1.44e-08	53.5	79	BJKHBEAE_01897 Serine/threonine transporter SstT	4	352	transporter
gnl|TC-DB|Q0P964|2.A.23.1.11	2.A.23.1.11	succinate	Succinate	EX_cpd00036_e0	rxn05654,rxn09269,rxn09270,rxn10154,rxn10157,rxn12455,rxn39059	gnl|TC-DB|Q0P964|2.A.23.1.11	18.599	8.62e-07	47.8	87	BJKHBEAE_00259 L-cystine transporter TcyP	72	463	transporter
gnl|TC-DB|Q0P964|2.A.23.1.11	2.A.23.1.11	aspartate	L-Aspartate	EX_cpd00041_e0	rxn05217,rxn08169,rxn09781,rxn09825,rxn10151,rxn10155,rxn12439,rxn13233,rxn29029,rxn34357,rxn34358,rxn34456,rxn34493,rxn39046,rxn08165	gnl|TC-DB|Q0P964|2.A.23.1.11	18.599	8.62e-07	47.8	87	BJKHBEAE_00259 L-cystine transporter TcyP	72	463	transporter
