# gapseq version: 2.1.0 53f3b612
# Sequence DB version: 1.5 (Bacteria, 2026-05-29)
# genome_format=prot;taxonomy=Bacteria;ORF_coverage=33.25;gram=neg
pathway	rxn	name	ec	keyrea	is_complex	subunit_count	subunits	complex	file	dbhit	spont	type	src	qseqid	pident	evalue	bitscore	qcovs	stitle	sstart	send	exception	status	subunits_found	subunit_undefined_found	complex.status	pathway.status
BIFIDOSHUNT2	RXN-15513	|RXN-15513|	5.4.2.11	FALSE	FALSE		NA		rev/5.4.2.11.fasta	rxn01104 rxn01106 rxn01216 rxn18917 rxn33847	FALSE	EC	rev	UniRef90_B1ZA86	23.78	1.8	25.8	76	BJKHBEAE_04007 Putative 1,2-phenylacetyl-CoA epoxidase, subunit D	1	144	0	bad_blast				
BIFIDOSHUNT2	TRANSALDOL-RXN	transaldolase	2.2.1.2	FALSE	FALSE		NA		rev/2.2.1.2.fasta	rxn01333 rxn29919	FALSE	EC	rev	UniRef90_P0A867	100	0	655	100	BJKHBEAE_01243 Transaldolase B	1	316	0	good_blast				
BIFIDOSHUNT2	TRANSALDOL-RXN	transaldolase	2.2.1.2	FALSE	FALSE		NA		rev/2.2.1.2.fasta	rxn01333 rxn29919	FALSE	EC	rev	UniRef90_P0A870	100	0	648	100	BJKHBEAE_02317 Transaldolase B	1	317	0	good_blast				
BIFIDOSHUNT2	TRANSALDOL-RXN	transaldolase	2.2.1.2	FALSE	FALSE		NA		rev/2.2.1.2.fasta	rxn01333 rxn29919	FALSE	EC	rev	UniRef90_Q0TTA4	35.945	2.06e-49	157	100	BJKHBEAE_00578 Fructose-6-phosphate aldolase 1	1	217	0	bad_blast				
BIFIDOSHUNT2	TRANSALDOL-RXN	transaldolase	2.2.1.2	FALSE	FALSE		NA		rev/2.2.1.2.fasta	rxn01333 rxn29919	FALSE	EC	rev	UniRef90_Q8Y3T8	39.72	2.1e-46	150	99	BJKHBEAE_03242 Fructose-6-phosphate aldolase 2	1	214	0	bad_blast				
BIFIDOSHUNT2	TRANSALDOL-RXN	transaldolase	2.2.1.2	FALSE	FALSE		NA		rev/2.2.1.2.fasta	rxn01333 rxn29919	FALSE	EC	rev	UniRef90_Q2RFV4	24.706	1.1	26.9	78	BJKHBEAE_02260 Methyl-accepting chemotaxis protein I	242	390	0	bad_blast				
BIFIDOSHUNT2	TRANSALDOL-RXN	transaldolase	2.2.1.2	FALSE	FALSE		NA		rev/2.2.1.2.fasta	rxn01333 rxn29919	FALSE	EC	rev	UniRef90_Q168B1	24.294	1.9	26.2	77	BJKHBEAE_02721 Ribulose-phosphate 3-epimerase	39	198	0	bad_blast				
BIFIDOSHUNT2	TRANSALDOL-RXN	transaldolase	2.2.1.2	FALSE	FALSE		NA		rev/2.2.1.2.fasta	rxn01333 rxn29919	FALSE	EC	rev	UniRef90_Q5WB47	24.227	2.2	25.8	90	BJKHBEAE_01757 Cytochrome c-type protein NrfB	18	169	0	bad_blast				
BIFIDOSHUNT2	TRANSALDOL-RXN	transaldolase	2.2.1.2	FALSE	FALSE		NA		rev/2.2.1.2.fasta	rxn01333 rxn29919	FALSE	EC	rev	UniRef90_Q1CZW4	18.857	6.4	24.6	78	BJKHBEAE_00115 Cytochrome c-type protein TorY	113	273	0	bad_blast				
BIFIDOSHUNT2	TRANSALDOL-RXN	transaldolase	2.2.1.2	FALSE	FALSE		NA		rev/2.2.1.2.fasta	rxn01333 rxn29919	FALSE	EC	rev	UniRef90_B2TKE5	23.952	7.2	24.3	78	BJKHBEAE_03392 HTH-type transcriptional regulator GltR	105	245	0	bad_blast				
BSUBPOLYAMSYN-PWY	SAMDECARB-RXN	S-adenosylmethionine decarboxylase	4.1.1.50	FALSE	FALSE		NA		rev/4.1.1.50.fasta	rxn00127	FALSE	EC	rev	UniRef90_P0A7F6	100	0	551	100	BJKHBEAE_01611 S-adenosylmethionine decarboxylase proenzyme	1	264	0	good_blast				full
BSUBPOLYAMSYN-PWY	SAMDECARB-RXN	S-adenosylmethionine decarboxylase	4.1.1.50	FALSE	FALSE		NA		rev/4.1.1.50.fasta	rxn00127	FALSE	EC	rev	UniRef90_Q8CV19	29.126	0.001	33.9	75	BJKHBEAE_00216 putative sugar kinase YdjH	185	281	0	bad_blast				full
BSUBPOLYAMSYN-PWY	SAMDECARB-RXN	S-adenosylmethionine decarboxylase	4.1.1.50	FALSE	FALSE		NA		rev/4.1.1.50.fasta	rxn00127	FALSE	EC	rev	UniRef90_Q0AZ53	25.532	0.45	26.9	75	BJKHBEAE_01618 putative ABC transporter ATP-binding protein YadG	69	156	0	bad_blast				full
BSUBPOLYAMSYN-PWY	SAMDECARB-RXN	S-adenosylmethionine decarboxylase	4.1.1.50	FALSE	FALSE		NA		rev/4.1.1.50.fasta	rxn00127	FALSE	EC	rev	UniRef90_C0QRY8	20.8	1.5	25.4	87	BJKHBEAE_00456 putative protein YcbX	16	139	0	bad_blast				full
BSUBPOLYAMSYN-PWY	SAMDECARB-RXN	S-adenosylmethionine decarboxylase	4.1.1.50	FALSE	FALSE		NA		rev/4.1.1.50.fasta	rxn00127	FALSE	EC	rev	UniRef90_B5YI28	22.124	2.2	25	82	BJKHBEAE_01577 penicillin-binding protein PBP3 FtsI	258	344	0	bad_blast				full
BSUBPOLYAMSYN-PWY	SAMDECARB-RXN	S-adenosylmethionine decarboxylase	4.1.1.50	FALSE	FALSE		NA		rev/4.1.1.50.fasta	rxn00127	FALSE	EC	rev	UniRef90_B9KXN0	26.042	3.5	23.9	79	BJKHBEAE_00360 Ion-translocating oxidoreductase complex subunit G	2	91	0	bad_blast				full
BSUBPOLYAMSYN-PWY	SAMDECARB-RXN	S-adenosylmethionine decarboxylase	4.1.1.50	FALSE	FALSE		NA		rev/4.1.1.50.fasta	rxn00127	FALSE	EC	rev	UniRef90_A6LKI7	23.301	6.6	23.1	79	BJKHBEAE_02809 Inorganic pyrophosphatase	49	143	0	bad_blast				full
BSUBPOLYAMSYN-PWY	SPERMIDINESYN-RXN	spermidine synthase	2.5.1.16	FALSE	FALSE		NA		rev/2.5.1.16.fasta	rxn01406 rxn02061 rxn12049	FALSE	EC	rev	UniRef90_P09158	100	0	605	100	BJKHBEAE_01612 Polyamine aminopropyltransferase	1	288	0	good_blast				full
CALVIN-PWY	1.2.1.13-RXN	glyceraldehyde-3-phosphate dehydrogenase	1.2.1.13	FALSE	FALSE		NA		rev/1.2.1.59.fasta	rxn00781 rxn00782 rxn19761 rxn33477 rxn33574 rxn33876	FALSE	EC	rev	UniRef90_O34425	50.301	2.95e-115	334	97	BJKHBEAE_00209 Glyceraldehyde-3-phosphate dehydrogenase A	1	330	0	good_blast				
CALVIN-PWY	1.2.1.13-RXN	glyceraldehyde-3-phosphate dehydrogenase	1.2.1.13	FALSE	FALSE		NA		rev/1.2.1.59.fasta	rxn00781 rxn00782 rxn19761 rxn33477 rxn33574 rxn33876	FALSE	EC	rev	UniRef90_O34425	47.273	1.44e-107	315	96	BJKHBEAE_02388 D-erythrose-4-phosphate dehydrogenase	1	328	0	good_blast				
CALVIN-PWY	1TRANSKETO-RXN	sedoheptulose-7-phosphate:D-glyceraldehyde-3-phosphate glycoaldehyde transferase	2.2.1.1	FALSE	FALSE		NA		rev/2.2.1.1.fasta	rxn00785 rxn01200 rxn04443 rxn04676 rxn04678 rxn15228 rxn15271 rxn15630 rxn15640 rxn27536 rxn33863 rxn33864 rxn33865	FALSE	EC	rev	UniRef90_P33570	100	0	1382	100	BJKHBEAE_01242 Transketolase 2	1	667	0	good_blast				
CALVIN-PWY	1TRANSKETO-RXN	sedoheptulose-7-phosphate:D-glyceraldehyde-3-phosphate glycoaldehyde transferase	2.2.1.1	FALSE	FALSE		NA		rev/2.2.1.1.fasta	rxn00785 rxn01200 rxn04443 rxn04676 rxn04678 rxn15228 rxn15271 rxn15630 rxn15640 rxn27536 rxn33863 rxn33864 rxn33865	FALSE	EC	rev	UniRef90_P27302	100	0	1375	100	BJKHBEAE_02395 Transketolase 1	1	663	0	good_blast				
CALVIN-PWY	1TRANSKETO-RXN	sedoheptulose-7-phosphate:D-glyceraldehyde-3-phosphate glycoaldehyde transferase	2.2.1.1	FALSE	FALSE		NA		rev/2.2.1.1.fasta	rxn00785 rxn01200 rxn04443 rxn04676 rxn04678 rxn15228 rxn15271 rxn15630 rxn15640 rxn27536 rxn33863 rxn33864 rxn33865	FALSE	EC	rev	UniRef90_P43757	22.373	9.81e-10	58.5	87	BJKHBEAE_02486 1-deoxy-D-xylulose-5-phosphate synthase	30	535	0	bad_blast				
CALVIN-PWY	2TRANSKETO-RXN	D-fructose 6-phosphate:D-glyceraldehyde-3-phosphate glycolaldehydetransferase	2.2.1.1	FALSE	FALSE		NA		rev/2.2.1.1.fasta	rxn00785 rxn01200 rxn04443 rxn04676 rxn04678 rxn15228 rxn15271 rxn15630 rxn15640 rxn27536 rxn33863 rxn33864 rxn33865	FALSE	EC	rev	UniRef90_P33570	100	0	1382	100	BJKHBEAE_01242 Transketolase 2	1	667	0	good_blast				
CALVIN-PWY	2TRANSKETO-RXN	D-fructose 6-phosphate:D-glyceraldehyde-3-phosphate glycolaldehydetransferase	2.2.1.1	FALSE	FALSE		NA		rev/2.2.1.1.fasta	rxn00785 rxn01200 rxn04443 rxn04676 rxn04678 rxn15228 rxn15271 rxn15630 rxn15640 rxn27536 rxn33863 rxn33864 rxn33865	FALSE	EC	rev	UniRef90_P27302	100	0	1375	100	BJKHBEAE_02395 Transketolase 1	1	663	0	good_blast				
CALVIN-PWY	2TRANSKETO-RXN	D-fructose 6-phosphate:D-glyceraldehyde-3-phosphate glycolaldehydetransferase	2.2.1.1	FALSE	FALSE		NA		rev/2.2.1.1.fasta	rxn00785 rxn01200 rxn04443 rxn04676 rxn04678 rxn15228 rxn15271 rxn15630 rxn15640 rxn27536 rxn33863 rxn33864 rxn33865	FALSE	EC	rev	UniRef90_P43757	22.373	9.81e-10	58.5	87	BJKHBEAE_02486 1-deoxy-D-xylulose-5-phosphate synthase	30	535	0	bad_blast				
CALVIN-PWY	F16ALDOLASE-RXN	fructose-bisphosphate aldolase	4.1.2.13	FALSE	FALSE		NA		rev/4.1.2.13.fasta	rxn00786 rxn01334 rxn01870 rxn15116 rxn28981 rxn31335 rxn33841 rxn33866	FALSE	EC	rev	UniRef90_P0AB71	100	0	747	100	BJKHBEAE_02386 Fructose-bisphosphate aldolase class 2	1	359	0	good_blast				
CALVIN-PWY	F16ALDOLASE-RXN	fructose-bisphosphate aldolase	4.1.2.13	FALSE	FALSE		NA		rev/4.1.2.13.fasta	rxn00786 rxn01334 rxn01870 rxn15116 rxn28981 rxn31335 rxn33841 rxn33866	FALSE	EC	rev	UniRef90_P0A991	100	0	723	100	BJKHBEAE_02570 Fructose-bisphosphate aldolase class 1	1	350	0	good_blast				
CALVIN-PWY	F16ALDOLASE-RXN	fructose-bisphosphate aldolase	4.1.2.13	FALSE	FALSE		NA		rev/4.1.2.13.fasta	rxn00786 rxn01334 rxn01870 rxn15116 rxn28981 rxn31335 rxn33841 rxn33866	FALSE	EC	rev	UniRef90_P13243	41.463	2.04e-75	229	100	BJKHBEAE_02569 D-tagatose-1,6-bisphosphate aldolase subunit GatY	1	284	0	good_blast				
CALVIN-PWY	F16ALDOLASE-RXN	fructose-bisphosphate aldolase	4.1.2.13	FALSE	FALSE		NA		rev/4.1.2.13.fasta	rxn00786 rxn01334 rxn01870 rxn15116 rxn28981 rxn31335 rxn33841 rxn33866	FALSE	EC	rev	UniRef90_Q703I2	41.447	1.08e-74	228	99	BJKHBEAE_01940 D-tagatose-1,6-bisphosphate aldolase subunit KbaY	3	283	0	good_blast				
CALVIN-PWY	F16ALDOLASE-RXN	fructose-bisphosphate aldolase	4.1.2.13	FALSE	FALSE		NA		rev/4.1.2.13.fasta	rxn00786 rxn01334 rxn01870 rxn15116 rxn28981 rxn31335 rxn33841 rxn33866	FALSE	EC	rev	UniRef90_P94453	40.138	3.01e-60	190	99	BJKHBEAE_00215 putative protein YdjI	2	277	0	bad_blast				
CALVIN-PWY	F16BDEPHOS-RXN	fructose 1,6-bisphosphatase	3.1.3.11	FALSE	FALSE		NA		rxn/F16BDEPHOS-RXN.fasta	rxn00549 rxn15494 rxn33589 rxn33840	FALSE	metacyc	rxn	sp|P00634|PPB_ECOLI	100	0	965	100	BJKHBEAE_02450 Alkaline phosphatase	1	471	0	good_blast				
CALVIN-PWY	F16BDEPHOS-RXN	fructose 1,6-bisphosphatase	3.1.3.11	FALSE	FALSE		NA		rev/3.1.3.11.fasta	rxn00549 rxn15494 rxn33589 rxn33840	FALSE	EC	rev	UniRef90_P0A993	100	0	686	100	BJKHBEAE_02804 Fructose-1,6-bisphosphatase class 1	1	332	0	good_blast				
CALVIN-PWY	F16BDEPHOS-RXN	fructose 1,6-bisphosphatase	3.1.3.11	FALSE	FALSE		NA		rev/3.1.3.11.fasta	rxn00549 rxn15494 rxn33589 rxn33840	FALSE	EC	rev	UniRef90_P0A9C9	100	0	672	100	BJKHBEAE_03221 Fructose-1,6-bisphosphatase 1 class 2	1	336	0	good_blast				
CALVIN-PWY	F16BDEPHOS-RXN	fructose 1,6-bisphosphatase	3.1.3.11	FALSE	FALSE		NA		rev/3.1.3.11.fasta	rxn00549 rxn15494 rxn33589 rxn33840	FALSE	EC	rev	UniRef90_P21437	100	0	654	100	BJKHBEAE_02391 Fructose-1,6-bisphosphatase 2 class 2	1	321	0	good_blast				
CALVIN-PWY	F16BDEPHOS-RXN	fructose 1,6-bisphosphatase	3.1.3.11	FALSE	FALSE		NA		rxn/F16BDEPHOS-RXN.fasta	rxn00549 rxn15494 rxn33589 rxn33840	FALSE	metacyc	rxn	sp|P21829|YBHA_ECOLI	100	0	568	100	BJKHBEAE_00637 Pyridoxal phosphate phosphatase YbhA	1	272	0	good_blast				
CALVIN-PWY	F16BDEPHOS-RXN	fructose 1,6-bisphosphatase	3.1.3.11	FALSE	FALSE		NA		rev/3.1.3.11.fasta	rxn00549 rxn15494 rxn33589 rxn33840	FALSE	EC	rev	UniRef90_O33832	37.805	1.53e-49	161	91	BJKHBEAE_01171 Nus factor SuhB	5	246	0	bad_blast				
CALVIN-PWY	F16BDEPHOS-RXN	fructose 1,6-bisphosphatase	3.1.3.11	FALSE	FALSE		NA		rxn/F16BDEPHOS-RXN.fasta	rxn00549 rxn15494 rxn33589 rxn33840	FALSE	metacyc	rxn	sp|P21829|YBHA_ECOLI	27.473	5.03e-20	84	97	BJKHBEAE_03101 Pyridoxal phosphate phosphatase YigL	3	260	0	bad_blast				
CALVIN-PWY	F16BDEPHOS-RXN	fructose 1,6-bisphosphatase	3.1.3.11	FALSE	FALSE		NA		rxn/F16BDEPHOS-RXN.fasta	rxn00549 rxn15494 rxn33589 rxn33840	FALSE	metacyc	rxn	sp|P21829|YBHA_ECOLI	27.622	1.4e-19	82.8	99	BJKHBEAE_02512 HMP-PP phosphatase	3	267	0	bad_blast				
CALVIN-PWY	F16BDEPHOS-RXN	fructose 1,6-bisphosphatase	3.1.3.11	FALSE	FALSE		NA		rxn/F16BDEPHOS-RXN.fasta	rxn00549 rxn15494 rxn33589 rxn33840	FALSE	metacyc	rxn	sp|P21829|YBHA_ECOLI	26.712	3.05e-19	82	100	BJKHBEAE_02077 Sugar phosphatase YidA	1	269	0	bad_blast				
CALVIN-PWY	F16BDEPHOS-RXN	fructose 1,6-bisphosphatase	3.1.3.11	FALSE	FALSE		NA		rev/3.1.3.11.fasta	rxn00549 rxn15494 rxn33589 rxn33840	FALSE	EC	rev	UniRef90_O33832	26.829	4.81e-13	63.9	91	BJKHBEAE_02820 3'(2'),5'-bisphosphate nucleotidase CysQ	2	241	0	bad_blast				
CALVIN-PWY	F16BDEPHOS-RXN	fructose 1,6-bisphosphatase	3.1.3.11	FALSE	FALSE		NA		rxn/F16BDEPHOS-RXN.fasta	rxn00549 rxn15494 rxn33589 rxn33840	FALSE	metacyc	rxn	sp|P21829|YBHA_ECOLI	23.864	2.33e-11	59.7	95	BJKHBEAE_00581 Sugar phosphatase YbiV	1	251	0	bad_blast				
CALVIN-PWY	F16BDEPHOS-RXN	fructose 1,6-bisphosphatase	3.1.3.11	FALSE	FALSE		NA		rxn/F16BDEPHOS-RXN.fasta	rxn00549 rxn15494 rxn33589 rxn33840	FALSE	metacyc	rxn	sp|P21829|YBHA_ECOLI	24.39	1.97e-10	57	98	BJKHBEAE_00559 5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase YbjI	1	259	0	bad_blast				
CALVIN-PWY	F16BDEPHOS-RXN	fructose 1,6-bisphosphatase	3.1.3.11	FALSE	FALSE		NA		rev/3.1.3.11.fasta	rxn00549 rxn15494 rxn33589 rxn33840	FALSE	EC	rev	UniRef90_Q6MWZ7	28.313	4.15e-08	48.5	77	BJKHBEAE_03141 Adenosylcobalamin/alpha-ribazole phosphatase	2	164	0	bad_blast				
CALVIN-PWY	F16BDEPHOS-RXN	fructose 1,6-bisphosphatase	3.1.3.11	FALSE	FALSE		NA		rev/3.1.3.11.fasta	rxn00549 rxn15494 rxn33589 rxn33840	FALSE	EC	rev	UniRef90_Q6MWZ7	25	2.97e-06	43.1	88	BJKHBEAE_02303 Putative phosphoserine phosphatase 2	3	188	0	bad_blast				
CALVIN-PWY	PHOSGLYPHOS-RXN	phosphoglycerate kinase	2.7.2.3	FALSE	FALSE		NA		rev/2.7.2.3.fasta	rxn01100 rxn32521 rxn33845	FALSE	EC	rev	UniRef90_P0A799	100	0	776	100	BJKHBEAE_02387 Phosphoglycerate kinase	1	387	0	good_blast				
CALVIN-PWY	PHOSPHORIBULOKINASE-RXN	phosphoribulokinase	2.7.1.19	FALSE	FALSE		NA		rev/2.7.1.19.fasta	rxn01111 rxn33877 rxn38263	FALSE	EC	rev	UniRef90_P0AEX5	100	0	599	100	BJKHBEAE_02751 Phosphoribulokinase, plasmid	1	289	0	good_blast				
CALVIN-PWY	RIB5PISOM-RXN	ribose 5-phosphate isomerase	5.3.1.6	FALSE	FALSE		NA		rev/5.3.1.6.fasta	rxn00777 rxn15114 rxn33860 rxn33861	FALSE	EC	rev	UniRef90_P0A7Z0	100	1.39e-160	439	100	BJKHBEAE_02375 Ribose-5-phosphate isomerase A	1	219	0	good_blast				
CALVIN-PWY	RIB5PISOM-RXN	ribose 5-phosphate isomerase	5.3.1.6	FALSE	FALSE		NA		rev/5.3.1.6.fasta	rxn00777 rxn15114 rxn33860 rxn33861	FALSE	EC	rev	UniRef90_P37351	100	1.77e-109	305	100	BJKHBEAE_01778 Ribose-5-phosphate isomerase B	1	149	0	good_blast				
CALVIN-PWY	RIB5PISOM-RXN	ribose 5-phosphate isomerase	5.3.1.6	FALSE	FALSE		NA		rev/5.3.1.6.fasta	rxn00777 rxn15114 rxn33860 rxn33861	FALSE	EC	rev	UniRef90_Q72J47	25.339	0.000853	36.6	92	BJKHBEAE_04281 Putative 2-dehydro-3-deoxy-D-gluconate aldolase YagE	61	267	0	bad_blast				
CALVIN-PWY	RIBULOSE-BISPHOSPHATE-CARBOXYLASE-RXN	ribulose bisphosphate carboxylase	4.1.1.39	TRUE	FALSE		NA		rev/4.1.1.39.fasta	rxn00018 rxn02251 rxn20788 rxn33875 rxn38286	FALSE	EC	rev									1	no_blast				
CALVIN-PWY	RIBULP3EPIM-RXN	pentose-5-phosphate 3-epimerase	5.1.3.1	FALSE	FALSE		NA		rev/5.1.3.1.fasta	rxn01116 rxn33862	FALSE	EC	rev	UniRef90_P0AG07	100	9.71e-168	458	100	BJKHBEAE_02721 Ribulose-phosphate 3-epimerase	1	225	0	good_blast				
CALVIN-PWY	RIBULP3EPIM-RXN	pentose-5-phosphate 3-epimerase	5.1.3.1	FALSE	FALSE		NA		rev/5.1.3.1.fasta	rxn01116 rxn33862	FALSE	EC	rev	UniRef90_P74061	39.234	4.76e-51	162	90	BJKHBEAE_01773 D-allulose-6-phosphate 3-epimerase	3	209	0	bad_blast				
CALVIN-PWY	RIBULP3EPIM-RXN	pentose-5-phosphate 3-epimerase	5.1.3.1	FALSE	FALSE		NA		rev/5.1.3.1.fasta	rxn01116 rxn33862	FALSE	EC	rev	UniRef90_Q9L0Z5	35.821	2.57e-33	116	87	BJKHBEAE_02202 Ribulose-phosphate 3-epimerase	3	199	0	bad_blast				
CALVIN-PWY	SEDOBISALDOL-RXN	sedoheptulose-1,7-bisphosphate aldolase	4.1.2.13	FALSE	FALSE		NA		rev/4.1.2.13.fasta	rxn00786 rxn01334 rxn01870 rxn15116 rxn28981 rxn31335 rxn33841 rxn33866	FALSE	EC	rev	UniRef90_P0AB71	100	0	747	100	BJKHBEAE_02386 Fructose-bisphosphate aldolase class 2	1	359	0	good_blast				
CALVIN-PWY	SEDOBISALDOL-RXN	sedoheptulose-1,7-bisphosphate aldolase	4.1.2.13	FALSE	FALSE		NA		rev/4.1.2.13.fasta	rxn00786 rxn01334 rxn01870 rxn15116 rxn28981 rxn31335 rxn33841 rxn33866	FALSE	EC	rev	UniRef90_P0A991	100	0	723	100	BJKHBEAE_02570 Fructose-bisphosphate aldolase class 1	1	350	0	good_blast				
CALVIN-PWY	SEDOBISALDOL-RXN	sedoheptulose-1,7-bisphosphate aldolase	4.1.2.13	FALSE	FALSE		NA		rev/4.1.2.13.fasta	rxn00786 rxn01334 rxn01870 rxn15116 rxn28981 rxn31335 rxn33841 rxn33866	FALSE	EC	rev	UniRef90_P13243	41.463	2.04e-75	229	100	BJKHBEAE_02569 D-tagatose-1,6-bisphosphate aldolase subunit GatY	1	284	0	good_blast				
CALVIN-PWY	SEDOBISALDOL-RXN	sedoheptulose-1,7-bisphosphate aldolase	4.1.2.13	FALSE	FALSE		NA		rev/4.1.2.13.fasta	rxn00786 rxn01334 rxn01870 rxn15116 rxn28981 rxn31335 rxn33841 rxn33866	FALSE	EC	rev	UniRef90_Q703I2	41.447	1.08e-74	228	99	BJKHBEAE_01940 D-tagatose-1,6-bisphosphate aldolase subunit KbaY	3	283	0	good_blast				
CALVIN-PWY	SEDOBISALDOL-RXN	sedoheptulose-1,7-bisphosphate aldolase	4.1.2.13	FALSE	FALSE		NA		rev/4.1.2.13.fasta	rxn00786 rxn01334 rxn01870 rxn15116 rxn28981 rxn31335 rxn33841 rxn33866	FALSE	EC	rev	UniRef90_P94453	40.138	3.01e-60	190	99	BJKHBEAE_00215 putative protein YdjI	2	277	0	bad_blast				
CALVIN-PWY	SEDOHEPTULOSE-BISPHOSPHATASE-RXN	sedoheptulose bisphosphatase	3.1.3.37	FALSE	FALSE		NA		rev/3.1.3.37.fasta	rxn01345 rxn33873 rxn33874	FALSE	EC	rev	UniRef90_B0JKN5	43.109	2.12e-85	258	98	BJKHBEAE_03221 Fructose-1,6-bisphosphatase 1 class 2	1	326	0	good_blast				
CALVIN-PWY	SEDOHEPTULOSE-BISPHOSPHATASE-RXN	sedoheptulose bisphosphatase	3.1.3.37	FALSE	FALSE		NA		rev/3.1.3.37.fasta	rxn01345 rxn33873 rxn33874	FALSE	EC	rev	UniRef90_Q117I5	41.141	1.56e-79	243	96	BJKHBEAE_02391 Fructose-1,6-bisphosphatase 2 class 2	4	321	0	good_blast				
CALVIN-PWY	TRIOSEPISOMERIZATION-RXN	triosephosphate isomerase	5.3.1.1	FALSE	FALSE		NA		rev/5.3.1.1.fasta	rxn00747	FALSE	EC	rev	UniRef90_P0A858	100	0	518	100	BJKHBEAE_03215 Triosephosphate isomerase	1	255	0	good_blast				
CALVIN-PWY	TRIOSEPISOMERIZATION-RXN	triosephosphate isomerase	5.3.1.1	FALSE	FALSE		NA		rev/5.3.1.1.fasta	rxn00747	FALSE	EC	rev	UniRef90_P96763	23.333	3.5	25.8	91	BJKHBEAE_02880 HTH-type transcriptional regulator CelR	24	235	0	bad_blast				
CARNMET-PWY	CARNDETRU-RXN	crotonobetainyl-CoA hydratase	4.2.1.149	FALSE	FALSE		NA		rev/4.2.1.149.fasta		FALSE	EC	rev	UniRef90_P31551	100	0	528	100	BJKHBEAE_01530 Carnitinyl-CoA dehydratase	1	261	0	good_blast				full
CARNMET-PWY	CARNDETRU-RXN	crotonobetainyl-CoA hydratase	4.2.1.149	FALSE	FALSE		NA		rev/4.2.1.149.fasta		FALSE	EC	rev	UniRef90_Q8ZRX5	36.742	7.14e-44	146	100	BJKHBEAE_04009 2,3-dehydroadipyl-CoA hydratase	1	255	0	bad_blast				full
CARNMET-PWY	CARNDETRU-RXN	crotonobetainyl-CoA hydratase	4.2.1.149	FALSE	FALSE		NA		rev/4.2.1.149.fasta		FALSE	EC	rev	UniRef90_A9MR28	32.314	9.19e-29	107	85	BJKHBEAE_02380 Methylmalonyl-CoA decarboxylase	40	261	0	bad_blast				full
CARNMET-PWY	CARNDETRU-RXN	crotonobetainyl-CoA hydratase	4.2.1.149	FALSE	FALSE		NA		rev/4.2.1.149.fasta		FALSE	EC	rev	UniRef90_B4EY26	33.796	3.11e-26	104	78	BJKHBEAE_00963 Fatty acid oxidation complex subunit alpha	3	214	0	bad_blast				full
CARNMET-PWY	CARNDETRU-RXN	crotonobetainyl-CoA hydratase	4.2.1.149	FALSE	FALSE		NA		rev/4.2.1.149.fasta		FALSE	EC	rev	UniRef90_B4EY26	31.641	7.32e-26	99.4	95	BJKHBEAE_04010 1,2-epoxyphenylacetyl-CoA isomerase	13	262	0	bad_blast				full
CARNMET-PWY	CARNDETRU-RXN	crotonobetainyl-CoA hydratase	4.2.1.149	FALSE	FALSE		NA		rev/4.2.1.149.fasta		FALSE	EC	rev	UniRef90_A9MR28	29.2	1.28e-23	94	94	BJKHBEAE_01043 1,4-dihydroxy-2-naphthoyl-CoA synthase	34	278	0	bad_blast				full
CARNMET-PWY	CARNDETRU-RXN	crotonobetainyl-CoA hydratase	4.2.1.149	FALSE	FALSE		NA		rev/4.2.1.149.fasta		FALSE	EC	rev	UniRef90_Q8ZRX5	29.07	2.17e-22	93.2	91	BJKHBEAE_03119 Fatty acid oxidation complex subunit alpha	17	264	0	bad_blast				full
CARNMET-PWY	CROBETREDUCT-RXN	crotonobetainyl-CoA reductase	1.3.8.13	FALSE	FALSE		NA		rev/1.3.8.13.fasta	rxn13787	FALSE	EC	rev	UniRef90_P60584	100	0	792	100	BJKHBEAE_01533 Crotonobetainyl-CoA reductase	1	380	0	good_blast				full
CARNMET-PWY	CROBETREDUCT-RXN	crotonobetainyl-CoA reductase	1.3.8.13	FALSE	FALSE		NA		rev/1.3.8.13.fasta	rxn13787	FALSE	EC	rev	UniRef90_P60584	47.906	1.29e-126	367	100	BJKHBEAE_00294 Crotonobetainyl-CoA reductase	1	381	0	good_blast				full
CARNMET-PWY	CROBETREDUCT-RXN	crotonobetainyl-CoA reductase	1.3.8.13	FALSE	FALSE		NA		rev/1.3.8.13.fasta	rxn13787	FALSE	EC	rev	UniRef90_P60584	25.228	1.05e-17	81.6	84	BJKHBEAE_02847 Putative acyl-CoA dehydrogenase AidB	124	442	0	bad_blast				full
CARNMET-PWY	CROBETREDUCT-RXN	crotonobetainyl-CoA reductase	1.3.8.13	FALSE	FALSE		NA		rev/1.3.8.13.fasta	rxn13787	FALSE	EC	rev	UniRef90_P60584	22.571	1.99e-07	49.7	76	BJKHBEAE_03793 Acyl-coenzyme A dehydrogenase	166	475	0	bad_blast				full
CARNMET-PWY	LCARNCOALIG-RXN	carnitine-CoA ligase	6.2.1.48	FALSE	FALSE		NA		rev/6.2.1.48.fasta		FALSE	EC	rev	UniRef90_P31552	100	0	1084	100	BJKHBEAE_01531 Crotonobetaine/carnitine--CoA ligase	1	517	0	good_blast				full
